Year,Project,Trip No,Trip Start Date,Trip End Date,Location,Pot No,Latitude Decimal Degrees,Longitude Decimal Degrees,timestart,timeend,Buoy No,Depth Fathoms,Pot Type,Pot Dimension Feet,Weight Of Pot Pounds,Bait Method,Pot Escape Device,Substrate Type,Debris Type,Density Strata,Tidbit,Pot Comment,deployment,meantemp
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,11,58.3648,-134.8998,6/4/2009 14:54,6/5/2009 10:31,1,87,Cone,NA,NA,NA,NA,Unknown,Hair kelp,Medium Low,1,NA,11,4.7325
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,12,58.36471667,-134.8953333,6/4/2009 14:57,6/5/2009 10:42,23,86,Cone,NA,NA,NA,NA,Unknown,NA,Medium,21,NA,12,4.6095
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,13,58.36858333,-134.8960833,6/4/2009 15:03,6/5/2009 10:50,16,85,Cone,NA,NA,NA,NA,Unknown,NA,Medium,22,`,13,4.652105263
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,14,58.36698333,-134.9033667,6/4/2009 15:09,6/5/2009 11:00,6,75,Cone,NA,NA,NA,NA,Unknown,Hair kelp,Medium Low,6,NA,14,4.6635
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,15,58.37411667,-134.9048167,6/4/2009 15:14,6/5/2009 11:07,26,93,Cone,NA,NA,NA,NA,Unknown,Hair kelp,Medium High,16,NA,15,4.8405
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,16,58.37655,-134.9057,6/4/2009 15:21,6/5/2009 11:18,8,100,Cone,NA,NA,NA,NA,Unknown,Large Brown Kelp,High,8,NA,16,5.8615
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,17,58.37885,-134.91225,6/4/2009 15:26,6/5/2009 11:29,27,67,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,7,NA,17,4.479
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,18,58.38003333,-134.90365,6/4/2009 15:34,6/5/2009 11:38,2,88,Cone,NA,NA,NA,NA,Unknown,NA,Medium,2,NA,18,4.6915
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,19,58.38556667,-134.9183167,6/4/2009 15:41,6/5/2009 11:49,17,54,Cone,NA,NA,NA,NA,Unknown,Hair kelp,Low/Zero,17,NA,19,4.52
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,20,58.3888,-134.9150667,6/4/2009 15:54,6/5/2009 11:58,9,90,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,9,NA,20,4.742
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,21,58.39318333,-134.9184167,6/4/2009 15:50,6/5/2009 12:05,5,90,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,5,NA,21,4.93
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,22,58.39418333,-134.9171333,6/4/2009 15:55,6/5/2009 12:13,25,108,Cone,NA,NA,NA,NA,Unknown,Hair kelp,Medium High,23,NA,22,5.0375
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,23,58.39616667,-134.9151833,6/4/2009 16:03,6/5/2009 12:22,14,93,Cone,NA,NA,NA,NA,Unknown,NA,Medium,24,NA,23,4.881428571
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Barlow Cove,24,58.39586667,-134.9217333,6/4/2009 16:09,6/5/2009 12:30,15,103,Cone,NA,NA,NA,NA,Unknown,NA,Medium,23,NA,24,5.032857143
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,1,58.40046667,-134.7911167,6/5/2009 13:48,6/6/2009 8:01,15,62,Cone,NA,NA,NA,NA,Mud,NA,Medium High,23,NA,25,4.425555556
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,2,58.40133333,-134.7896667,6/5/2009 13:50,6/6/2009 8:10,14,64,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,24,NA,26,4.26
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,3,58.41036667,-134.7875333,6/5/2009 13:56,6/6/2009 8:22,25,54,Cone,NA,NA,NA,NA,Unknown,NA,Medium,25,sea lice,27,5.543333333
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,4,58.41321667,-134.7793333,6/5/2009 14:02,6/6/2009 8:34,5,51,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,5,NA,28,4.238947368
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,5,58.41988333,-134.79465,6/5/2009 14:08,6/6/2009 8:44,9,56,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,9,NA,29,4.342222222
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,6,58.43218333,-134.7740667,6/5/2009 14:22,6/6/2009 9:00,17,44,Cone,NA,NA,NA,NA,Unknown,NA,Medium,17,NA,30,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,7,58.43233333,-134.7936167,6/5/2009 14:37,6/6/2009 9:16,2,50,Cone,NA,NA,NA,NA,Gravel,NA,Medium High,2,NA,31,4.166315789
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,8,58.44325,-134.8108833,6/5/2009 14:47,6/6/2009 9:28,27,66,Cone,NA,NA,NA,NA,Unknown,NA,Medium,7,NA,32,4.561052632
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,9,58.44733333,-134.7881333,6/5/2009 14:55,6/6/2009 9:42,8,56,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,8,NA,33,5.305263158
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,10,58.45503333,-134.7953833,6/5/2009 15:00,6/6/2009 9:51,26,30,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,16,NA,34,4.21
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,11,58.45095,-134.8144833,6/5/2009 15:08,6/6/2009 10:02,6,46,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,6,NA,35,4.229473684
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,12,58.45738333,-134.8584,6/5/2009 15:20,6/6/2009 10:17,16,60,Cone,NA,NA,NA,NA,Mud,NA,High,22,NA,36,4.325263158
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,13,58.46986667,-134.8159167,6/5/2009 15:33,6/6/2009 10:37,23,58,Cone,NA,NA,NA,NA,Unknown,NA,High,21,NA,37,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,14,54.47246667,-134.8158833,6/5/2009 15:37,6/6/2009 10:45,1,68,Cone,NA,NA,NA,NA,Mud,NA,High,1,NA,38,4.217894737
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,15,58.48505,-134.8092333,6/5/2009 15:44,6/6/2009 10:56,20,69,Cone,NA,NA,NA,NA,Mud,NA,Medium High,20,NA,39,4.19
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,16,54.4902,-134.8083333,6/5/2009 15:48,6/6/2009 11:03,22,66,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,19,NA,40,NA
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,17,58.49813333,-134.8356667,6/5/2009 15:56,6/6/2009 11:17,18,57,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,15,NA,41,4.254
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,18,58.50601667,-134.8262167,6/5/2009 16:02,6/6/2009 11:30,7,35,Cone,NA,NA,NA,NA,Unknown,NA,High,14,NA,42,4.14
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,19,58.50978333,-134.8301667,6/5/2009 16:08,6/6/2009 11:36,24,20,Cone,NA,NA,NA,NA,Unknown,NA,High,4,NA,43,4.9355
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,20,58.52401667,-134.9190833,6/5/2009 16:34,6/6/2009 12:05,13,104,Cone,NA,NA,NA,NA,Mud,NA,Medium,13,NA,44,4.902105263
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,21,58.53875,-134.8622,6/5/2009 16:51,6/6/2009 12:31,21,47,Cone,NA,NA,NA,NA,Unknown,NA,High,12,NA,45,4.101
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,22,58.54661667,-134.9058667,6/5/2009 17:04,6/6/2009 12:50,12,27,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,11,NA,46,3.625789474
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,23,58.58456667,-134.9282,6/5/2009 17:32,6/6/2009 13:16,14,74,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,3,NA,47,4.504210526
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,24,58.58876667,-134.9099333,6/5/2009 17:41,6/6/2009 13:27,10,76,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,10,NA,48,4.463
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,25,58.38893333,-134.7998667,6/6/2009 15:12,6/7/2009 8:02,10,51,Cone,NA,NA,NA,NA,Mud,NA,High,10,NA,49,4.14
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,26,58.3867,-134.78875,6/6/2009 15:19,6/7/2009 8:11,14,54,Cone,NA,NA,NA,NA,Mud,NA,Medium High,3,NA,50,4.3075
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,27,58.385,-134.7711,6/6/2009 15:23,6/7/2009 8:19,12,32,Cone,NA,NA,NA,NA,Unknown,NA,High,11,NA,51,4.19
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,28,58.38345,-134.7772167,6/6/2009 15:27,6/7/2009 7:50,21,48,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,12,NA,52,4.22
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,29,58.37595,-134.7897,6/6/2009 15:35,6/7/2009 8:33,13,42,Cone,NA,NA,NA,NA,Gravel,NA,Medium High,13,NA,53,3.985882353
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,30,58.36235,-134.7670667,6/6/2009 15:45,6/7/2009 8:47,24,59,Cone,NA,NA,NA,NA,Mud,NA,High,4,NA,54,4.3
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,31,58.35933333,-134.7846333,6/6/2009 15:50,6/7/2009 8:58,7,63,Cone,NA,NA,NA,NA,Mud/Shell,NA,High,14,NA,55,4.22
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,32,58.36013333,-134.7900667,6/6/2009 15:54,6/7/2009 9:05,18,43,Cone,NA,NA,NA,NA,Gravel,NA,High,15,NA,56,4.083529412
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,33,58.34961667,-134.80855,6/6/2009 16:01,6/7/2009 9:19,22,41,Cone,NA,NA,NA,NA,Gravel,NA,Medium Low,19,NA,57,NA
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,34,58.35038333,-134.7817167,6/6/2009 16:10,6/7/2009 9:31,20,59,Cone,NA,NA,NA,NA,Mud,NA,High,20,NA,58,4.048823529
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,35,58.35606667,-134.7664833,6/6/2009 16:14,6/7/2009 9:42,1,58,Cone,NA,NA,NA,NA,Mud,Large Brown Kelp,Medium High,1,NA,59,4.261666667
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,36,58.35013333,-134.7655,6/6/2009 16:20,6/7/2009 9:52,23,51,Cone,NA,NA,NA,NA,Mud,NA,Medium High,21,NA,60,3.957058824
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,37,58.33533333,-134.7730833,6/6/2009 16:29,6/7/2009 10:05,16,57,Cone,NA,NA,NA,NA,Mud,Hair kelp,Medium Low,22,NA,61,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,38,58.33143333,-134.7616333,6/6/2009 16:33,6/7/2009 10:16,6,57,Cone,NA,NA,NA,NA,Mud,NA,Medium High,6,NA,62,4.193333333
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,39,58.32943333,-134.75985,6/6/2009 16:36,6/7/2009 10:23,26,54,Cone,NA,NA,NA,NA,Mud,NA,High,16,NA,63,4.236666667
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,40,58.32228333,-134.7626333,6/6/2009 16:41,6/7/2009 10:33,8,47,Cone,NA,NA,NA,NA,Mud,NA,High,8,NA,64,5.196111111
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,41,58.32716667,-134.7417,6/6/2009 16:49,6/7/2009 10:51,27,61,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,7,NA,65,4.14
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,42,58.31825,-134.7521667,6/6/2009 16:55,6/7/2009 11:01,2,54,Cone,NA,NA,NA,NA,Mud,NA,Medium,2,NA,66,4.2
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,43,58.31031667,-134.75535,6/6/2009 17:00,6/7/2009 11:25,17,52,Cone,NA,NA,NA,NA,Mud,NA,High,17,NA,67,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,44,58.31066667,-134.7703667,6/6/2009 17:04,6/7/2009 11:15,9,42,Cone,NA,NA,NA,NA,Unknown,NA,Medium,9,NA,68,4.2
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,45,58.3053,-134.7606,6/6/2009 17:10,6/7/2009 11:34,5,43,Cone,NA,NA,NA,NA,Mud,Shells,Low/Zero,5,NA,69,4.229473684
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,46,58.30595,-134.7378667,6/6/2009 17:17,6/7/2009 11:46,25,59,Cone,NA,NA,NA,NA,Mud,NA,Medium,25,NA,70,5.46
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,47,58.31351667,-134.7311167,6/6/2009 17:23,6/7/2009 11:53,14,68,Cone,NA,NA,NA,NA,Mud,NA,High,24,NA,71,4.26
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,48,58.30073333,-134.6996333,6/6/2009 17:37,6/7/2009 12:11,15,46,Cone,NA,NA,NA,NA,Mud,NA,Medium High,23,NA,72,4.31
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,49,58.37513333,-134.7542333,6/7/2009 13:30,6/8/2009 8:12,14,14,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,24,NA,73,4.688888889
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,50,58.38001667,-134.7525833,6/7/2009 13:33,6/8/2009 8:19,25,22,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,25,NA,74,5.452105263
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,51,58.36683333,-134.7336333,6/7/2009 13:42,6/8/2009 8:29,5,32,Cone,NA,NA,NA,NA,Gravel,NA,High,5,NA,75,4.196842105
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,52,58.36193333,-134.7453333,6/7/2009 13:51,6/8/2009 8:39,17,47,Cone,NA,NA,NA,NA,Mud,NA,High,17,NA,76,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,53,58.35235,-134.7546833,6/7/2009 13:57,6/8/2009 8:50,9,38,Cone,NA,NA,NA,NA,Gravel,NA,Medium High,9,NA,77,4.298947368
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,54,58.3522,-134.74405,6/7/2009 14:05,6/8/2009 8:57,2,54,Cone,NA,NA,NA,NA,Gravel,NA,High,2,NA,78,4.191578947
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,55,58.35251667,-134.7224333,6/7/2009 14:13,6/8/2009 9:11,27,51,Cone,NA,NA,NA,NA,Mud,NA,High,7,NA,79,4.206315789
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,56,58.34623333,-134.7248167,6/7/2009 14:16,6/8/2009 9:21,8,53,Cone,NA,NA,NA,NA,Mud,NA,High,8,NA,80,5.161578947
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,57,58.33726667,-134.6977,6/7/2009 14:27,6/8/2009 9:38,26,48,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,16,NA,81,4.29
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,58,58.3415,-134.68145,6/7/2009 14:32,6/8/2009 9:50,6,42,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,6,NA,82,4.21
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,59,58.3558,-134.6878,6/7/2009 14:43,6/8/2009 10:02,16,46,Cone,NA,NA,NA,NA,Mud,NA,High,22,NA,83,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,60,58.37355,-134.6813667,6/7/2009 14:53,6/8/2009 10:27,23,28,Cone,NA,NA,NA,NA,Mud,NA,High,21,NA,84,4.172
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,61,58.37618333,-134.6829833,6/7/2009 14:57,6/8/2009 10:39,1,27,Cone,NA,NA,NA,NA,Unknown,NA,High,1,NA,85,4.194
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,62,58.36921667,-134.6690667,6/7/2009 15:02,6/8/2009 10:49,20,30,Cone,NA,NA,NA,NA,Mud,NA,High,20,NA,86,4.19
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,63,58.34408333,-134.6664833,6/7/2009 15:16,6/8/2009 11:09,22,28,Cone,NA,NA,NA,NA,Mud,NA,High,19,NA,87,NA
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,64,58.33028333,-134.6720333,6/7/2009 15:26,6/8/2009 11:25,18,15,Cone,NA,NA,NA,NA,Unknown,NA,High,15,NA,88,4.4005
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,65,58.32515,-134.6574167,6/7/2009 15:32,6/8/2009 11:34,7,58,Cone,NA,NA,NA,NA,Mud,NA,High,14,NA,89,4.14
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,66,58.32765,-134.6525,6/7/2009 15:35,6/8/2009 11:44,24,53,Cone,NA,NA,NA,NA,Mud,NA,Medium High,4,NA,90,4.1985
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,67,58.33073333,-134.6256667,6/7/2009 15:42,6/8/2009 11:56,13,28,Cone,NA,NA,NA,NA,Mud,NA,High,13,NA,91,3.92
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,68,58.32765,-134.6366333,6/7/2009 15:48,6/8/2009 12:07,21,43,Cone,NA,NA,NA,NA,Mud,NA,High,12,NA,92,4.024285714
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,69,58.32353333,-134.6508833,6/7/2009 15:55,6/8/2009 12:18,12,55,Cone,NA,NA,NA,NA,Mud,NA,High,11,NA,93,4.19
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,70,58.32095,-134.6836667,6/7/2009 16:04,6/8/2009 12:35,14,35,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,3,NA,94,4.27
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,71,58.30976667,-134.6822833,6/7/2009 16:11,6/8/2009 12:47,10,18,Cone,NA,NA,NA,NA,Unknown,NA,High,10,NA,95,4.2705
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,72,58.30773333,-134.7013,6/7/2009 16:20,6/8/2009 13:00,15,31,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,23,NA,96,4.554761905
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,73,58.29101667,-134.7625667,6/8/2009 14:04,6/9/2009 8:00,15,33,Cone,NA,NA,NA,NA,Unknown,NA,High,23,NA,97,4.363333333
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,74,58.28835,-134.7606167,6/8/2009 14:09,6/9/2009 8:08,10,27,Cone,NA,NA,NA,NA,Unknown,NA,High,10,NA,98,4.83
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,75,58.28698333,-134.7472833,6/8/2009 14:16,6/9/2009 8:18,14,40,Cone,NA,NA,NA,NA,Unknown,Hair kelp,Medium Low,3,NA,99,4.473157895
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,76,58.28261667,-134.70915,6/8/2009 14:29,6/9/2009 8:34,12,44,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,11,NA,100,4.207777778
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,77,58.284,-134.703,6/8/2009 14:32,6/9/2009 8:44,21,57,Cone,NA,NA,NA,NA,Unknown,NA,Medium,12,NA,101,4.22
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,78,58.27271667,-134.68815,6/8/2009 14:40,6/9/2009 8:58,13,52,Cone,NA,NA,NA,NA,Mud,NA,Medium High,13,NA,102,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,79,58.27153333,-134.68225,6/8/2009 14:44,6/9/2009 9:12,24,45,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,4,NA,103,4.3
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,80,58.26258333,-134.6730667,6/8/2009 14:51,6/9/2009 9:21,7,42,Cone,NA,NA,NA,NA,Mud,Shells,Medium,14,NA,104,4.185789474
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,81,58.25473333,-134.673,6/8/2009 14:56,6/9/2009 9:28,18,42,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,15,NA,105,4.27
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,82,58.24498333,-134.7082,6/8/2009 15:06,6/9/2009 9:43,22,42,Cone,NA,NA,NA,NA,Mud,NA,Medium,19,NA,106,NA
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,83,58.24235,-134.7119,6/8/2009 15:09,6/9/2009 9:51,20,38,Cone,NA,NA,NA,NA,Mud,NA,High,20,NA,107,4.19
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,84,58.2234,-134.6986,6/8/2009 15:20,6/9/2009 10:07,1,44,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,1,NA,108,4.21
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,85,58.22846667,-134.6815167,6/8/2009 15:27,6/9/2009 10:18,23,35,Cone,NA,NA,NA,NA,Unknown,NA,Medium,21,NA,109,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,86,58.223,-134.6829833,6/8/2009 15:32,6/9/2009 10:26,16,41,Cone,NA,NA,NA,NA,Mud,NA,Medium High,22,NA,110,4.23
2009,Red King Crab Survey,1,6/3/2009 0:00,6/11/2009 0:00,Juneau,87,58.21836667,-134.6779,6/8/2009 15:36,6/9/2009 10:34,6,37,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,6,NA,111,4.226842105
